Feature1,Feature2,CorrVal,RCode
seg1_gunning_fog,seg1_flesch_reading_ease,-0.7947784455105307,seg1_gunning_fog*seg1_flesch_reading_ease
seg1_gunning_fog,seg1_flesch_kincaid_grade,0.8692467181181246,seg1_gunning_fog*seg1_flesch_kincaid_grade
seg1_gunning_fog,seg1_automated_readability_index,0.7367338369184672,seg1_gunning_fog*seg1_automated_readability_index
seg1_automated_readability_index,seg1_n_characters,0.7555048166544803,seg1_automated_readability_index*seg1_n_characters
seg1_automated_readability_index,seg1_flesch_reading_ease,-0.7528116201491244,seg1_automated_readability_index*seg1_flesch_reading_ease
seg1_automated_readability_index,seg1_flesch_kincaid_grade,0.867468723772869,seg1_automated_readability_index*seg1_flesch_kincaid_grade
seg1_automated_readability_index,seg1_gunning_fog,0.7367338369184672,seg1_automated_readability_index*seg1_gunning_fog
seg1_automated_readability_index,seg1_coleman_liau_index,0.8246069347166808,seg1_automated_readability_index*seg1_coleman_liau_index
seg1_automated_readability_index,seg1_lix,0.8050520863732363,seg1_automated_readability_index*seg1_lix
seg1_automated_readability_index,seg1_rix,0.826173311201842,seg1_automated_readability_index*seg1_rix
seg2_automated_readability_index,seg2_token_length_median,0.960686148092477,seg2_automated_readability_index*seg2_token_length_median
seg2_automated_readability_index,seg2_flesch_reading_ease,-0.8863022923368622,seg2_automated_readability_index*seg2_flesch_reading_ease
seg2_automated_readability_index,seg2_flesch_kincaid_grade,0.8805181059427479,seg2_automated_readability_index*seg2_flesch_kincaid_grade
seg2_automated_readability_index,seg2_coleman_liau_index,0.9886446762413994,seg2_automated_readability_index*seg2_coleman_liau_index
seg1_coleman_liau_index,seg1_automated_readability_index,0.8246069347166808,seg1_coleman_liau_index*seg1_automated_readability_index
seg2_coleman_liau_index,seg2_token_length_median,0.9739115394541304,seg2_coleman_liau_index*seg2_token_length_median
seg2_coleman_liau_index,seg2_flesch_reading_ease,-0.8825027207532664,seg2_coleman_liau_index*seg2_flesch_reading_ease
seg2_coleman_liau_index,seg2_flesch_kincaid_grade,0.8519550369740874,seg2_coleman_liau_index*seg2_flesch_kincaid_grade
seg2_coleman_liau_index,seg2_automated_readability_index,0.9886446762413994,seg2_coleman_liau_index*seg2_automated_readability_index
seg1_lix,seg1_flesch_reading_ease,-0.7632658702193893,seg1_lix*seg1_flesch_reading_ease
seg1_lix,seg1_flesch_kincaid_grade,0.7489139743975524,seg1_lix*seg1_flesch_kincaid_grade
seg1_lix,seg1_automated_readability_index,0.8050520863732363,seg1_lix*seg1_automated_readability_index
seg1_lix,seg1_rix,0.7895446267066988,seg1_lix*seg1_rix
seg2_lix,seg2_rix,0.7925892640134053,seg2_lix*seg2_rix
seg1_rix,seg1_doc_length,0.7078051658358203,seg1_rix*seg1_doc_length
seg1_rix,seg1_n_tokens,0.7176480915284484,seg1_rix*seg1_n_tokens
seg1_rix,seg1_sentence_length_median,0.7311726952820995,seg1_rix*seg1_sentence_length_median
seg1_rix,seg1_n_unique_tokens,0.7140970183632283,seg1_rix*seg1_n_unique_tokens
seg1_rix,seg1_n_characters,0.8205692355824311,seg1_rix*seg1_n_characters
seg1_rix,seg1_flesch_kincaid_grade,0.8052333220605995,seg1_rix*seg1_flesch_kincaid_grade
seg1_rix,seg1_automated_readability_index,0.826173311201842,seg1_rix*seg1_automated_readability_index
seg1_rix,seg1_lix,0.7895446267066988,seg1_rix*seg1_lix
seg2_rix,seg2_n_characters,0.7676500365061141,seg2_rix*seg2_n_characters
seg2_rix,seg2_lix,0.7925892640134053,seg2_rix*seg2_lix
