Feature1,Feature2,CorrVal,RCode
seg2_n_unique_tokens,seg2_passed_quality_check,0.7318831427548325,seg2_n_unique_tokens*seg2_passed_quality_check
seg2_n_unique_tokens,seg2_n_stop_words,0.9299132614688344,seg2_n_unique_tokens*seg2_n_stop_words
seg2_n_unique_tokens,seg2_doc_length,0.9913317010345748,seg2_n_unique_tokens*seg2_doc_length
seg2_n_unique_tokens,seg2_pos_prop_PUNCT,0.8180721116325368,seg2_n_unique_tokens*seg2_pos_prop_PUNCT
seg2_n_unique_tokens,seg2_n_tokens,0.9929913385637904,seg2_n_unique_tokens*seg2_n_tokens
seg2_n_unique_tokens,seg2_sentence_length_median,0.9929913385637904,seg2_n_unique_tokens*seg2_sentence_length_median
seg2_n_unique_tokens,seg2_n_characters,0.9695722295896952,seg2_n_unique_tokens*seg2_n_characters
seg2_n_unique_tokens,seg2_rix,0.7423299862801831,seg2_n_unique_tokens*seg2_rix
seg1_n_characters,seg1_n_stop_words,0.959141985237168,seg1_n_characters*seg1_n_stop_words
seg1_n_characters,seg1_doc_length,0.9908211723778227,seg1_n_characters*seg1_doc_length
seg1_n_characters,seg1_n_tokens,0.9918291600114284,seg1_n_characters*seg1_n_tokens
seg1_n_characters,seg1_n_unique_tokens,0.9829994319501384,seg1_n_characters*seg1_n_unique_tokens
seg1_n_characters,seg1_n_sentences,0.8379023768091279,seg1_n_characters*seg1_n_sentences
seg2_n_characters,seg2_dependency_distance_mean,0.8147932854706104,seg2_n_characters*seg2_dependency_distance_mean
seg2_n_characters,seg2_n_stop_words,0.853589464169238,seg2_n_characters*seg2_n_stop_words
seg2_n_characters,seg2_doc_length,0.9762753913092912,seg2_n_characters*seg2_doc_length
seg2_n_characters,seg2_pos_prop_PUNCT,0.8630451528293442,seg2_n_characters*seg2_pos_prop_PUNCT
seg2_n_characters,seg2_n_tokens,0.9722873072215372,seg2_n_characters*seg2_n_tokens
seg2_n_characters,seg2_sentence_length_median,0.9722873072215372,seg2_n_characters*seg2_sentence_length_median
seg2_n_characters,seg2_n_unique_tokens,0.9695722295896952,seg2_n_characters*seg2_n_unique_tokens
seg2_n_characters,seg2_rix,0.8539141908186101,seg2_n_characters*seg2_rix
seg1_n_sentences,seg1_n_stop_words,0.8516326362002833,seg1_n_sentences*seg1_n_stop_words
seg1_n_sentences,seg1_doc_length,0.8660621886537003,seg1_n_sentences*seg1_doc_length
seg1_n_sentences,seg1_n_tokens,0.8513543040362636,seg1_n_sentences*seg1_n_tokens
seg1_n_sentences,seg1_n_unique_tokens,0.8202455623301154,seg1_n_sentences*seg1_n_unique_tokens
seg1_n_sentences,seg1_n_characters,0.8379023768091279,seg1_n_sentences*seg1_n_characters
seg1_flesch_reading_ease,seg1_flesch_kincaid_grade,-0.8826043603356291,seg1_flesch_reading_ease*seg1_flesch_kincaid_grade
seg1_flesch_reading_ease,seg1_gunning_fog,-0.8827635703891575,seg1_flesch_reading_ease*seg1_gunning_fog
seg1_flesch_reading_ease,seg1_automated_readability_index,-0.8322945651510127,seg1_flesch_reading_ease*seg1_automated_readability_index
seg1_flesch_reading_ease,seg1_coleman_liau_index,-0.7730566152367242,seg1_flesch_reading_ease*seg1_coleman_liau_index
seg1_flesch_reading_ease,seg1_lix,-0.8927157569015276,seg1_flesch_reading_ease*seg1_lix
seg1_flesch_reading_ease,seg1_rix,-0.8286920494771817,seg1_flesch_reading_ease*seg1_rix
seg2_flesch_reading_ease,seg2_flesch_kincaid_grade,-0.9034525192424055,seg2_flesch_reading_ease*seg2_flesch_kincaid_grade
seg2_flesch_reading_ease,seg2_gunning_fog,-0.9189169196851564,seg2_flesch_reading_ease*seg2_gunning_fog
seg2_flesch_reading_ease,seg2_coleman_liau_index,-0.7059066577380028,seg2_flesch_reading_ease*seg2_coleman_liau_index
seg1_flesch_kincaid_grade,seg1_sentence_length_median,0.8678922452321493,seg1_flesch_kincaid_grade*seg1_sentence_length_median
seg1_flesch_kincaid_grade,seg1_flesch_reading_ease,-0.8826043603356291,seg1_flesch_kincaid_grade*seg1_flesch_reading_ease
seg1_flesch_kincaid_grade,seg1_gunning_fog,0.9703487507542335,seg1_flesch_kincaid_grade*seg1_gunning_fog
seg1_flesch_kincaid_grade,seg1_automated_readability_index,0.9773142387880904,seg1_flesch_kincaid_grade*seg1_automated_readability_index
seg1_flesch_kincaid_grade,seg1_lix,0.9115300689743152,seg1_flesch_kincaid_grade*seg1_lix
seg1_flesch_kincaid_grade,seg1_rix,0.8730332689574332,seg1_flesch_kincaid_grade*seg1_rix
seg2_flesch_kincaid_grade,seg2_flesch_reading_ease,-0.9034525192424055,seg2_flesch_kincaid_grade*seg2_flesch_reading_ease
seg2_flesch_kincaid_grade,seg2_gunning_fog,0.8958628981817832,seg2_flesch_kincaid_grade*seg2_gunning_fog
seg2_flesch_kincaid_grade,seg2_automated_readability_index,0.7496250526242542,seg2_flesch_kincaid_grade*seg2_automated_readability_index
seg2_flesch_kincaid_grade,seg2_coleman_liau_index,0.7336464654810124,seg2_flesch_kincaid_grade*seg2_coleman_liau_index
seg2_flesch_kincaid_grade,seg2_lix,0.755905301641873,seg2_flesch_kincaid_grade*seg2_lix
seg1_gunning_fog,seg1_sentence_length_median,0.8184610524033209,seg1_gunning_fog*seg1_sentence_length_median
seg1_gunning_fog,seg1_flesch_reading_ease,-0.8827635703891575,seg1_gunning_fog*seg1_flesch_reading_ease
seg1_gunning_fog,seg1_flesch_kincaid_grade,0.9703487507542335,seg1_gunning_fog*seg1_flesch_kincaid_grade
seg1_gunning_fog,seg1_automated_readability_index,0.9401306744800432,seg1_gunning_fog*seg1_automated_readability_index
seg1_gunning_fog,seg1_lix,0.891697653080562,seg1_gunning_fog*seg1_lix
seg1_gunning_fog,seg1_rix,0.8396380019498106,seg1_gunning_fog*seg1_rix
seg2_gunning_fog,seg2_flesch_reading_ease,-0.9189169196851564,seg2_gunning_fog*seg2_flesch_reading_ease
seg2_gunning_fog,seg2_flesch_kincaid_grade,0.8958628981817832,seg2_gunning_fog*seg2_flesch_kincaid_grade
seg1_automated_readability_index,seg1_sentence_length_median,0.8698548278517299,seg1_automated_readability_index*seg1_sentence_length_median
seg1_automated_readability_index,seg1_flesch_reading_ease,-0.8322945651510127,seg1_automated_readability_index*seg1_flesch_reading_ease
seg1_automated_readability_index,seg1_flesch_kincaid_grade,0.9773142387880904,seg1_automated_readability_index*seg1_flesch_kincaid_grade
seg1_automated_readability_index,seg1_gunning_fog,0.9401306744800432,seg1_automated_readability_index*seg1_gunning_fog
seg1_automated_readability_index,seg1_lix,0.906289368977184,seg1_automated_readability_index*seg1_lix
seg1_automated_readability_index,seg1_rix,0.876043798911486,seg1_automated_readability_index*seg1_rix
seg2_automated_readability_index,seg2_token_length_median,0.802191991520035,seg2_automated_readability_index*seg2_token_length_median
seg2_automated_readability_index,seg2_flesch_kincaid_grade,0.7496250526242542,seg2_automated_readability_index*seg2_flesch_kincaid_grade
seg2_automated_readability_index,seg2_coleman_liau_index,0.8876109091849549,seg2_automated_readability_index*seg2_coleman_liau_index
seg2_automated_readability_index,seg2_lix,0.8582680850984474,seg2_automated_readability_index*seg2_lix
seg2_automated_readability_index,seg2_rix,0.7629602147764601,seg2_automated_readability_index*seg2_rix
seg1_coleman_liau_index,seg1_flesch_reading_ease,-0.7730566152367242,seg1_coleman_liau_index*seg1_flesch_reading_ease
seg2_coleman_liau_index,seg2_token_length_median,0.896447493416175,seg2_coleman_liau_index*seg2_token_length_median
seg2_coleman_liau_index,seg2_flesch_reading_ease,-0.7059066577380028,seg2_coleman_liau_index*seg2_flesch_reading_ease
seg2_coleman_liau_index,seg2_flesch_kincaid_grade,0.7336464654810124,seg2_coleman_liau_index*seg2_flesch_kincaid_grade
seg2_coleman_liau_index,seg2_automated_readability_index,0.8876109091849549,seg2_coleman_liau_index*seg2_automated_readability_index
seg2_coleman_liau_index,seg2_lix,0.8875752999125439,seg2_coleman_liau_index*seg2_lix
seg1_lix,seg1_sentence_length_median,0.7162098497319909,seg1_lix*seg1_sentence_length_median
seg1_lix,seg1_flesch_reading_ease,-0.8927157569015276,seg1_lix*seg1_flesch_reading_ease
seg1_lix,seg1_flesch_kincaid_grade,0.9115300689743152,seg1_lix*seg1_flesch_kincaid_grade
seg1_lix,seg1_gunning_fog,0.891697653080562,seg1_lix*seg1_gunning_fog
seg1_lix,seg1_automated_readability_index,0.906289368977184,seg1_lix*seg1_automated_readability_index
seg1_lix,seg1_rix,0.9247426116651568,seg1_lix*seg1_rix
seg2_lix,seg2_token_length_median,0.8678867853839363,seg2_lix*seg2_token_length_median
seg2_lix,seg2_flesch_kincaid_grade,0.755905301641873,seg2_lix*seg2_flesch_kincaid_grade
seg2_lix,seg2_automated_readability_index,0.8582680850984474,seg2_lix*seg2_automated_readability_index
seg2_lix,seg2_coleman_liau_index,0.8875752999125439,seg2_lix*seg2_coleman_liau_index
seg2_lix,seg2_rix,0.7182087874435628,seg2_lix*seg2_rix
seg1_rix,seg1_sentence_length_median,0.7051960722266687,seg1_rix*seg1_sentence_length_median
seg1_rix,seg1_flesch_reading_ease,-0.8286920494771817,seg1_rix*seg1_flesch_reading_ease
seg1_rix,seg1_flesch_kincaid_grade,0.8730332689574332,seg1_rix*seg1_flesch_kincaid_grade
seg1_rix,seg1_gunning_fog,0.8396380019498106,seg1_rix*seg1_gunning_fog
seg1_rix,seg1_automated_readability_index,0.876043798911486,seg1_rix*seg1_automated_readability_index
seg1_rix,seg1_lix,0.9247426116651568,seg1_rix*seg1_lix
seg2_rix,seg2_doc_length,0.7547397786421302,seg2_rix*seg2_doc_length
seg2_rix,seg2_n_tokens,0.7526464521926862,seg2_rix*seg2_n_tokens
seg2_rix,seg2_sentence_length_median,0.7526464521926862,seg2_rix*seg2_sentence_length_median
seg2_rix,seg2_n_unique_tokens,0.7423299862801831,seg2_rix*seg2_n_unique_tokens
seg2_rix,seg2_n_characters,0.8539141908186101,seg2_rix*seg2_n_characters
seg2_rix,seg2_automated_readability_index,0.7629602147764601,seg2_rix*seg2_automated_readability_index
seg2_rix,seg2_lix,0.7182087874435628,seg2_rix*seg2_lix
