Feature1,Feature2,CorrVal,RCode
seg1_doc_length,seg1_n_stop_words,0.9133369777508236,seg1_doc_length*seg1_n_stop_words
seg1_doc_length,seg1_n_tokens,0.9941725280795012,seg1_doc_length*seg1_n_tokens
seg1_doc_length,seg1_sentence_length_median,0.9941725280795012,seg1_doc_length*seg1_sentence_length_median
seg1_doc_length,seg1_n_unique_tokens,0.984520642832967,seg1_doc_length*seg1_n_unique_tokens
seg1_doc_length,seg1_n_characters,0.94411823463166,seg1_doc_length*seg1_n_characters
seg2_doc_length,seg2_dependency_distance_mean,0.7123019755693639,seg2_doc_length*seg2_dependency_distance_mean
seg2_doc_length,seg2_n_stop_words,0.8977804560363367,seg2_doc_length*seg2_n_stop_words
seg2_doc_length,seg2_n_tokens,0.9918153024258656,seg2_doc_length*seg2_n_tokens
seg2_doc_length,seg2_sentence_length_median,0.9856146644005276,seg2_doc_length*seg2_sentence_length_median
seg2_doc_length,seg2_n_unique_tokens,0.975127480143163,seg2_doc_length*seg2_n_unique_tokens
seg2_doc_length,seg2_n_characters,0.935652280522088,seg2_doc_length*seg2_n_characters
seg1_pos_prop_ADP,seg1_pos_prop_AUX,-0.7249298370377216,seg1_pos_prop_ADP*seg1_pos_prop_AUX
seg1_pos_prop_AUX,seg1_pos_prop_ADP,-0.7249298370377216,seg1_pos_prop_AUX*seg1_pos_prop_ADP
seg1_pos_prop_NUM,seg1_pos_prop_SYM,0.8639298968227478,seg1_pos_prop_NUM*seg1_pos_prop_SYM
seg1_pos_prop_SYM,seg1_pos_prop_NUM,0.8639298968227478,seg1_pos_prop_SYM*seg1_pos_prop_NUM
seg1_n_tokens,seg1_passed_quality_check,0.8721923940156978,seg1_n_tokens*seg1_passed_quality_check
seg1_n_tokens,seg1_n_stop_words,0.9221744435911226,seg1_n_tokens*seg1_n_stop_words
seg1_n_tokens,seg1_doc_length,0.9941725280795012,seg1_n_tokens*seg1_doc_length
seg1_n_tokens,seg1_sentence_length_median,1.0,seg1_n_tokens*seg1_sentence_length_median
seg1_n_tokens,seg1_n_unique_tokens,0.9926362545136416,seg1_n_tokens*seg1_n_unique_tokens
seg1_n_tokens,seg1_n_characters,0.9401806401052863,seg1_n_tokens*seg1_n_characters
seg2_n_tokens,seg2_n_stop_words,0.9083759189271134,seg2_n_tokens*seg2_n_stop_words
seg2_n_tokens,seg2_doc_length,0.9918153024258656,seg2_n_tokens*seg2_doc_length
seg2_n_tokens,seg2_sentence_length_median,0.9949589865063574,seg2_n_tokens*seg2_sentence_length_median
seg2_n_tokens,seg2_n_unique_tokens,0.982621098637982,seg2_n_tokens*seg2_n_unique_tokens
seg2_n_tokens,seg2_n_characters,0.938546184359218,seg2_n_tokens*seg2_n_characters
seg2_token_length_median,seg2_coleman_liau_index,0.8080168243514635,seg2_token_length_median*seg2_coleman_liau_index
seg2_token_length_median,seg2_lix,0.7106881081390726,seg2_token_length_median*seg2_lix
seg1_sentence_length_median,seg1_passed_quality_check,0.8721923940156978,seg1_sentence_length_median*seg1_passed_quality_check
seg1_sentence_length_median,seg1_n_stop_words,0.9221744435911226,seg1_sentence_length_median*seg1_n_stop_words
seg1_sentence_length_median,seg1_doc_length,0.9941725280795012,seg1_sentence_length_median*seg1_doc_length
seg1_sentence_length_median,seg1_n_tokens,1.0,seg1_sentence_length_median*seg1_n_tokens
seg1_sentence_length_median,seg1_n_unique_tokens,0.9926362545136416,seg1_sentence_length_median*seg1_n_unique_tokens
seg1_sentence_length_median,seg1_n_characters,0.9401806401052863,seg1_sentence_length_median*seg1_n_characters
seg2_sentence_length_median,seg2_n_stop_words,0.9037396451215004,seg2_sentence_length_median*seg2_n_stop_words
seg2_sentence_length_median,seg2_doc_length,0.9856146644005276,seg2_sentence_length_median*seg2_doc_length
seg2_sentence_length_median,seg2_n_tokens,0.9949589865063574,seg2_sentence_length_median*seg2_n_tokens
seg2_sentence_length_median,seg2_n_unique_tokens,0.9770660807379362,seg2_sentence_length_median*seg2_n_unique_tokens
seg2_sentence_length_median,seg2_n_characters,0.9342588563892608,seg2_sentence_length_median*seg2_n_characters
seg1_n_unique_tokens,seg1_passed_quality_check,0.8668151402191815,seg1_n_unique_tokens*seg1_passed_quality_check
seg1_n_unique_tokens,seg1_n_stop_words,0.9098708313036966,seg1_n_unique_tokens*seg1_n_stop_words
seg1_n_unique_tokens,seg1_doc_length,0.984520642832967,seg1_n_unique_tokens*seg1_doc_length
seg1_n_unique_tokens,seg1_n_tokens,0.9926362545136416,seg1_n_unique_tokens*seg1_n_tokens
seg1_n_unique_tokens,seg1_sentence_length_median,0.9926362545136416,seg1_n_unique_tokens*seg1_sentence_length_median
seg1_n_unique_tokens,seg1_n_characters,0.934167822596278,seg1_n_unique_tokens*seg1_n_characters
seg2_n_unique_tokens,seg2_passed_quality_check,0.7101288854802554,seg2_n_unique_tokens*seg2_passed_quality_check
seg2_n_unique_tokens,seg2_n_stop_words,0.8817586259723702,seg2_n_unique_tokens*seg2_n_stop_words
seg2_n_unique_tokens,seg2_doc_length,0.975127480143163,seg2_n_unique_tokens*seg2_doc_length
seg2_n_unique_tokens,seg2_n_tokens,0.982621098637982,seg2_n_unique_tokens*seg2_n_tokens
seg2_n_unique_tokens,seg2_sentence_length_median,0.9770660807379362,seg2_n_unique_tokens*seg2_sentence_length_median
seg2_n_unique_tokens,seg2_n_characters,0.9340367183052094,seg2_n_unique_tokens*seg2_n_characters
seg1_n_characters,seg1_passed_quality_check,0.833523318171439,seg1_n_characters*seg1_passed_quality_check
seg1_n_characters,seg1_n_stop_words,0.8004369565795827,seg1_n_characters*seg1_n_stop_words
seg1_n_characters,seg1_doc_length,0.94411823463166,seg1_n_characters*seg1_doc_length
seg1_n_characters,seg1_n_tokens,0.9401806401052863,seg1_n_characters*seg1_n_tokens
seg1_n_characters,seg1_sentence_length_median,0.9401806401052863,seg1_n_characters*seg1_sentence_length_median
seg1_n_characters,seg1_n_unique_tokens,0.934167822596278,seg1_n_characters*seg1_n_unique_tokens
seg1_n_characters,seg1_rix,0.8316250071187042,seg1_n_characters*seg1_rix
seg2_n_characters,seg2_n_stop_words,0.7660361891470446,seg2_n_characters*seg2_n_stop_words
seg2_n_characters,seg2_doc_length,0.935652280522088,seg2_n_characters*seg2_doc_length
seg2_n_characters,seg2_n_tokens,0.938546184359218,seg2_n_characters*seg2_n_tokens
seg2_n_characters,seg2_sentence_length_median,0.9342588563892608,seg2_n_characters*seg2_sentence_length_median
seg2_n_characters,seg2_n_unique_tokens,0.9340367183052094,seg2_n_characters*seg2_n_unique_tokens
seg2_n_characters,seg2_rix,0.8162225206781833,seg2_n_characters*seg2_rix
seg1_flesch_reading_ease,seg1_flesch_kincaid_grade,-0.9642918606009234,seg1_flesch_reading_ease*seg1_flesch_kincaid_grade
seg1_flesch_reading_ease,seg1_gunning_fog,-0.7622604589885883,seg1_flesch_reading_ease*seg1_gunning_fog
seg1_flesch_reading_ease,seg1_automated_readability_index,-0.906933174546629,seg1_flesch_reading_ease*seg1_automated_readability_index
seg1_flesch_reading_ease,seg1_coleman_liau_index,-0.9137300816241892,seg1_flesch_reading_ease*seg1_coleman_liau_index
seg1_flesch_reading_ease,seg1_lix,-0.7239536556944861,seg1_flesch_reading_ease*seg1_lix
seg2_flesch_reading_ease,seg2_flesch_kincaid_grade,-0.9334155358178864,seg2_flesch_reading_ease*seg2_flesch_kincaid_grade
seg2_flesch_reading_ease,seg2_gunning_fog,-0.8087230929238068,seg2_flesch_reading_ease*seg2_gunning_fog
seg2_flesch_reading_ease,seg2_automated_readability_index,-0.8057043892174994,seg2_flesch_reading_ease*seg2_automated_readability_index
seg2_flesch_reading_ease,seg2_coleman_liau_index,-0.8538995344564779,seg2_flesch_reading_ease*seg2_coleman_liau_index
seg2_flesch_reading_ease,seg2_lix,-0.736127954868784,seg2_flesch_reading_ease*seg2_lix
seg1_flesch_kincaid_grade,seg1_flesch_reading_ease,-0.9642918606009234,seg1_flesch_kincaid_grade*seg1_flesch_reading_ease
seg1_flesch_kincaid_grade,seg1_gunning_fog,0.8148927500726342,seg1_flesch_kincaid_grade*seg1_gunning_fog
seg1_flesch_kincaid_grade,seg1_automated_readability_index,0.908240713710448,seg1_flesch_kincaid_grade*seg1_automated_readability_index
seg1_flesch_kincaid_grade,seg1_coleman_liau_index,0.8549972741680683,seg1_flesch_kincaid_grade*seg1_coleman_liau_index
seg1_flesch_kincaid_grade,seg1_lix,0.7700629658282876,seg1_flesch_kincaid_grade*seg1_lix
seg2_flesch_kincaid_grade,seg2_flesch_reading_ease,-0.9334155358178864,seg2_flesch_kincaid_grade*seg2_flesch_reading_ease
seg2_flesch_kincaid_grade,seg2_gunning_fog,0.8531631123429827,seg2_flesch_kincaid_grade*seg2_gunning_fog
seg2_flesch_kincaid_grade,seg2_automated_readability_index,0.8679577676119766,seg2_flesch_kincaid_grade*seg2_automated_readability_index
seg2_flesch_kincaid_grade,seg2_coleman_liau_index,0.7705987976359093,seg2_flesch_kincaid_grade*seg2_coleman_liau_index
seg2_flesch_kincaid_grade,seg2_lix,0.722264347629375,seg2_flesch_kincaid_grade*seg2_lix
seg1_gunning_fog,seg1_flesch_reading_ease,-0.7622604589885883,seg1_gunning_fog*seg1_flesch_reading_ease
seg1_gunning_fog,seg1_flesch_kincaid_grade,0.8148927500726342,seg1_gunning_fog*seg1_flesch_kincaid_grade
seg1_gunning_fog,seg1_automated_readability_index,0.7653741901251312,seg1_gunning_fog*seg1_automated_readability_index
seg1_gunning_fog,seg1_coleman_liau_index,0.7112924359032955,seg1_gunning_fog*seg1_coleman_liau_index
seg1_gunning_fog,seg1_lix,0.718927595622907,seg1_gunning_fog*seg1_lix
seg2_gunning_fog,seg2_flesch_reading_ease,-0.8087230929238068,seg2_gunning_fog*seg2_flesch_reading_ease
seg2_gunning_fog,seg2_flesch_kincaid_grade,0.8531631123429827,seg2_gunning_fog*seg2_flesch_kincaid_grade
seg2_gunning_fog,seg2_automated_readability_index,0.7149508370706918,seg2_gunning_fog*seg2_automated_readability_index
seg1_automated_readability_index,seg1_flesch_reading_ease,-0.906933174546629,seg1_automated_readability_index*seg1_flesch_reading_ease
seg1_automated_readability_index,seg1_flesch_kincaid_grade,0.908240713710448,seg1_automated_readability_index*seg1_flesch_kincaid_grade
seg1_automated_readability_index,seg1_gunning_fog,0.7653741901251312,seg1_automated_readability_index*seg1_gunning_fog
seg1_automated_readability_index,seg1_coleman_liau_index,0.970560985711882,seg1_automated_readability_index*seg1_coleman_liau_index
seg1_automated_readability_index,seg1_lix,0.780863446282227,seg1_automated_readability_index*seg1_lix
seg2_automated_readability_index,seg2_flesch_reading_ease,-0.8057043892174994,seg2_automated_readability_index*seg2_flesch_reading_ease
seg2_automated_readability_index,seg2_flesch_kincaid_grade,0.8679577676119766,seg2_automated_readability_index*seg2_flesch_kincaid_grade
seg2_automated_readability_index,seg2_gunning_fog,0.7149508370706918,seg2_automated_readability_index*seg2_gunning_fog
seg2_automated_readability_index,seg2_coleman_liau_index,0.9087235323193008,seg2_automated_readability_index*seg2_coleman_liau_index
seg2_automated_readability_index,seg2_lix,0.8162776235861385,seg2_automated_readability_index*seg2_lix
seg1_coleman_liau_index,seg1_flesch_reading_ease,-0.9137300816241892,seg1_coleman_liau_index*seg1_flesch_reading_ease
seg1_coleman_liau_index,seg1_flesch_kincaid_grade,0.8549972741680683,seg1_coleman_liau_index*seg1_flesch_kincaid_grade
seg1_coleman_liau_index,seg1_gunning_fog,0.7112924359032955,seg1_coleman_liau_index*seg1_gunning_fog
seg1_coleman_liau_index,seg1_automated_readability_index,0.970560985711882,seg1_coleman_liau_index*seg1_automated_readability_index
seg1_coleman_liau_index,seg1_lix,0.7381288835810038,seg1_coleman_liau_index*seg1_lix
seg2_coleman_liau_index,seg2_token_length_median,0.8080168243514635,seg2_coleman_liau_index*seg2_token_length_median
seg2_coleman_liau_index,seg2_flesch_reading_ease,-0.8538995344564779,seg2_coleman_liau_index*seg2_flesch_reading_ease
seg2_coleman_liau_index,seg2_flesch_kincaid_grade,0.7705987976359093,seg2_coleman_liau_index*seg2_flesch_kincaid_grade
seg2_coleman_liau_index,seg2_automated_readability_index,0.9087235323193008,seg2_coleman_liau_index*seg2_automated_readability_index
seg2_coleman_liau_index,seg2_lix,0.8094491719012977,seg2_coleman_liau_index*seg2_lix
seg1_lix,seg1_flesch_reading_ease,-0.7239536556944861,seg1_lix*seg1_flesch_reading_ease
seg1_lix,seg1_flesch_kincaid_grade,0.7700629658282876,seg1_lix*seg1_flesch_kincaid_grade
seg1_lix,seg1_gunning_fog,0.718927595622907,seg1_lix*seg1_gunning_fog
seg1_lix,seg1_automated_readability_index,0.780863446282227,seg1_lix*seg1_automated_readability_index
seg1_lix,seg1_coleman_liau_index,0.7381288835810038,seg1_lix*seg1_coleman_liau_index
seg1_lix,seg1_rix,0.8458113985323081,seg1_lix*seg1_rix
seg2_lix,seg2_token_length_median,0.7106881081390726,seg2_lix*seg2_token_length_median
seg2_lix,seg2_flesch_reading_ease,-0.736127954868784,seg2_lix*seg2_flesch_reading_ease
seg2_lix,seg2_flesch_kincaid_grade,0.722264347629375,seg2_lix*seg2_flesch_kincaid_grade
seg2_lix,seg2_automated_readability_index,0.8162776235861385,seg2_lix*seg2_automated_readability_index
seg2_lix,seg2_coleman_liau_index,0.8094491719012977,seg2_lix*seg2_coleman_liau_index
seg1_rix,seg1_n_characters,0.8316250071187042,seg1_rix*seg1_n_characters
seg1_rix,seg1_lix,0.8458113985323081,seg1_rix*seg1_lix
seg2_rix,seg2_n_characters,0.8162225206781833,seg2_rix*seg2_n_characters
