Feature1,Feature2,CorrVal,RCode
seg2_flesch_reading_ease,seg2_automated_readability_index,-0.8722575861470193,seg2_flesch_reading_ease*seg2_automated_readability_index
seg2_flesch_reading_ease,seg2_coleman_liau_index,-0.884556780525159,seg2_flesch_reading_ease*seg2_coleman_liau_index
seg2_flesch_reading_ease,seg2_lix,-0.8597872915266918,seg2_flesch_reading_ease*seg2_lix
seg2_flesch_reading_ease,seg2_rix,-0.776318656871054,seg2_flesch_reading_ease*seg2_rix
seg1_flesch_kincaid_grade,seg1_flesch_reading_ease,-0.9136338751177135,seg1_flesch_kincaid_grade*seg1_flesch_reading_ease
seg1_flesch_kincaid_grade,seg1_gunning_fog,0.882688566128788,seg1_flesch_kincaid_grade*seg1_gunning_fog
seg1_flesch_kincaid_grade,seg1_automated_readability_index,0.8965820495908912,seg1_flesch_kincaid_grade*seg1_automated_readability_index
seg1_flesch_kincaid_grade,seg1_coleman_liau_index,0.744802663000702,seg1_flesch_kincaid_grade*seg1_coleman_liau_index
seg1_flesch_kincaid_grade,seg1_lix,0.7950561588886518,seg1_flesch_kincaid_grade*seg1_lix
seg1_flesch_kincaid_grade,seg1_rix,0.7950220161672612,seg1_flesch_kincaid_grade*seg1_rix
seg2_flesch_kincaid_grade,seg2_n_characters,0.7513458050266236,seg2_flesch_kincaid_grade*seg2_n_characters
seg2_flesch_kincaid_grade,seg2_flesch_reading_ease,-0.9492410991398784,seg2_flesch_kincaid_grade*seg2_flesch_reading_ease
seg2_flesch_kincaid_grade,seg2_gunning_fog,0.9175176818811304,seg2_flesch_kincaid_grade*seg2_gunning_fog
seg2_flesch_kincaid_grade,seg2_automated_readability_index,0.9115784367541974,seg2_flesch_kincaid_grade*seg2_automated_readability_index
seg2_flesch_kincaid_grade,seg2_coleman_liau_index,0.8163971680809521,seg2_flesch_kincaid_grade*seg2_coleman_liau_index
seg2_flesch_kincaid_grade,seg2_lix,0.8442080745887869,seg2_flesch_kincaid_grade*seg2_lix
seg2_flesch_kincaid_grade,seg2_rix,0.8495501811375349,seg2_flesch_kincaid_grade*seg2_rix
seg1_gunning_fog,seg1_flesch_reading_ease,-0.8139779789471934,seg1_gunning_fog*seg1_flesch_reading_ease
seg1_gunning_fog,seg1_flesch_kincaid_grade,0.882688566128788,seg1_gunning_fog*seg1_flesch_kincaid_grade
seg1_gunning_fog,seg1_automated_readability_index,0.7628970800318734,seg1_gunning_fog*seg1_automated_readability_index
seg2_gunning_fog,seg2_flesch_reading_ease,-0.8984114768818167,seg2_gunning_fog*seg2_flesch_reading_ease
seg2_gunning_fog,seg2_flesch_kincaid_grade,0.9175176818811304,seg2_gunning_fog*seg2_flesch_kincaid_grade
seg2_gunning_fog,seg2_automated_readability_index,0.8184966731256449,seg2_gunning_fog*seg2_automated_readability_index
seg2_gunning_fog,seg2_coleman_liau_index,0.7542777058257581,seg2_gunning_fog*seg2_coleman_liau_index
seg2_gunning_fog,seg2_lix,0.775126330754621,seg2_gunning_fog*seg2_lix
seg2_gunning_fog,seg2_rix,0.7510214851669739,seg2_gunning_fog*seg2_rix
seg1_automated_readability_index,seg1_flesch_reading_ease,-0.8105278418579969,seg1_automated_readability_index*seg1_flesch_reading_ease
seg1_automated_readability_index,seg1_flesch_kincaid_grade,0.8965820495908912,seg1_automated_readability_index*seg1_flesch_kincaid_grade
seg1_automated_readability_index,seg1_gunning_fog,0.7628970800318734,seg1_automated_readability_index*seg1_gunning_fog
seg1_automated_readability_index,seg1_coleman_liau_index,0.8665344714369076,seg1_automated_readability_index*seg1_coleman_liau_index
seg1_automated_readability_index,seg1_lix,0.8254999865280145,seg1_automated_readability_index*seg1_lix
seg1_automated_readability_index,seg1_rix,0.8051656346651601,seg1_automated_readability_index*seg1_rix
seg2_automated_readability_index,seg2_n_characters,0.7372700658915369,seg2_automated_readability_index*seg2_n_characters
seg2_automated_readability_index,seg2_flesch_reading_ease,-0.8722575861470193,seg2_automated_readability_index*seg2_flesch_reading_ease
seg2_automated_readability_index,seg2_flesch_kincaid_grade,0.9115784367541974,seg2_automated_readability_index*seg2_flesch_kincaid_grade
seg2_automated_readability_index,seg2_gunning_fog,0.8184966731256449,seg2_automated_readability_index*seg2_gunning_fog
seg2_automated_readability_index,seg2_coleman_liau_index,0.929537494182526,seg2_automated_readability_index*seg2_coleman_liau_index
seg2_automated_readability_index,seg2_lix,0.8720508938072983,seg2_automated_readability_index*seg2_lix
seg2_automated_readability_index,seg2_rix,0.8473289607484524,seg2_automated_readability_index*seg2_rix
seg1_coleman_liau_index,seg1_token_length_median,0.7499489802247259,seg1_coleman_liau_index*seg1_token_length_median
seg1_coleman_liau_index,seg1_flesch_reading_ease,-0.8605525220666672,seg1_coleman_liau_index*seg1_flesch_reading_ease
seg1_coleman_liau_index,seg1_flesch_kincaid_grade,0.744802663000702,seg1_coleman_liau_index*seg1_flesch_kincaid_grade
seg1_coleman_liau_index,seg1_automated_readability_index,0.8665344714369076,seg1_coleman_liau_index*seg1_automated_readability_index
seg1_coleman_liau_index,seg1_lix,0.8125170207122856,seg1_coleman_liau_index*seg1_lix
seg2_coleman_liau_index,seg2_token_length_median,0.8051998261460044,seg2_coleman_liau_index*seg2_token_length_median
seg2_coleman_liau_index,seg2_flesch_reading_ease,-0.884556780525159,seg2_coleman_liau_index*seg2_flesch_reading_ease
seg2_coleman_liau_index,seg2_flesch_kincaid_grade,0.8163971680809521,seg2_coleman_liau_index*seg2_flesch_kincaid_grade
seg2_coleman_liau_index,seg2_gunning_fog,0.7542777058257581,seg2_coleman_liau_index*seg2_gunning_fog
seg2_coleman_liau_index,seg2_automated_readability_index,0.929537494182526,seg2_coleman_liau_index*seg2_automated_readability_index
seg2_coleman_liau_index,seg2_lix,0.8677427134598608,seg2_coleman_liau_index*seg2_lix
seg2_coleman_liau_index,seg2_rix,0.7415934794038955,seg2_coleman_liau_index*seg2_rix
seg1_lix,seg1_flesch_reading_ease,-0.8060257124872179,seg1_lix*seg1_flesch_reading_ease
seg1_lix,seg1_flesch_kincaid_grade,0.7950561588886518,seg1_lix*seg1_flesch_kincaid_grade
seg1_lix,seg1_automated_readability_index,0.8254999865280145,seg1_lix*seg1_automated_readability_index
seg1_lix,seg1_coleman_liau_index,0.8125170207122856,seg1_lix*seg1_coleman_liau_index
seg1_lix,seg1_rix,0.8739049802630837,seg1_lix*seg1_rix
seg2_lix,seg2_flesch_reading_ease,-0.8597872915266918,seg2_lix*seg2_flesch_reading_ease
seg2_lix,seg2_flesch_kincaid_grade,0.8442080745887869,seg2_lix*seg2_flesch_kincaid_grade
seg2_lix,seg2_gunning_fog,0.775126330754621,seg2_lix*seg2_gunning_fog
seg2_lix,seg2_automated_readability_index,0.8720508938072983,seg2_lix*seg2_automated_readability_index
seg2_lix,seg2_coleman_liau_index,0.8677427134598608,seg2_lix*seg2_coleman_liau_index
seg2_lix,seg2_rix,0.917354682079512,seg2_lix*seg2_rix
seg1_rix,seg1_n_characters,0.7156123274809816,seg1_rix*seg1_n_characters
seg1_rix,seg1_flesch_kincaid_grade,0.7950220161672612,seg1_rix*seg1_flesch_kincaid_grade
seg1_rix,seg1_automated_readability_index,0.8051656346651601,seg1_rix*seg1_automated_readability_index
seg1_rix,seg1_lix,0.8739049802630837,seg1_rix*seg1_lix
seg2_rix,seg2_n_characters,0.7623984092210722,seg2_rix*seg2_n_characters
seg2_rix,seg2_flesch_reading_ease,-0.776318656871054,seg2_rix*seg2_flesch_reading_ease
seg2_rix,seg2_flesch_kincaid_grade,0.8495501811375349,seg2_rix*seg2_flesch_kincaid_grade
seg2_rix,seg2_gunning_fog,0.7510214851669739,seg2_rix*seg2_gunning_fog
seg2_rix,seg2_automated_readability_index,0.8473289607484524,seg2_rix*seg2_automated_readability_index
seg2_rix,seg2_coleman_liau_index,0.7415934794038955,seg2_rix*seg2_coleman_liau_index
seg2_rix,seg2_lix,0.917354682079512,seg2_rix*seg2_lix
